,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,NegSite_Distance,PosSite_Distance,id,col1,geometry
80,R1261C546,1261,546,-269574.5258,1925120.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1219,159.5096,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-160.2799,-256.51868,-329.46997,1379.9353,1476.1741,1549.1254,18.1,1,12.5,0.30104315,80.14315,80.71067,79.915985,221,553.8,691.6,832,783.6,921,1058.6,337.9,490.1,614.5,1.3382178e-05,292.97565,250,29892.516,8050.621,20871.63,332416.25,250,-7.3650827,65731.56,353.5534,0,WalkerLane,POINT (-269574.5257588717 1925120.1753636356)
81,R1261C547,1261,547,-269324.5258,1925120.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1219,159.5096,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-159.11023,-254.81775,-328.12195,1379.6141,1475.3217,1548.6259,18.1,1,12.5,0.30104315,80.14437,80.71184,79.919586,221,553.8,691.6,832,783.6,921,1058.6,337.9,490.1,614.5,1.3382178e-05,292.97565,0,29675.326,8162.414,20635.225,332209.47,0,-7.0257444,65637.03,250,0,WalkerLane,POINT (-269324.5257588717 1925120.1753636356)
82,R1261C548,1261,548,-269074.5258,1925120.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1220,159.5096,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-157.83008,-253.16504,-326.7428,1379.1492,1474.4841,1548.0619,18.1,1,12.5,0.30104315,80.14521,80.7126,79.92282,220,553.8,691.6,832,783.6,921,1058.6,337.9,490.1,614.5,1.3382178e-05,292.97565,0,29458.658,8276.473,20399.143,332002.72,0,-7.0359907,65543.29,353.5534,0,WalkerLane,POINT (-269074.5257588717 1925120.1753636356)
83,R1261C549,1261,549,-268824.5258,1925120.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1220,159.5096,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-156.43127,-251.12952,-325.04004,1378.9481,1473.6464,1547.5569,18.1,1,12.5,0.30104315,80.14567,80.71296,79.925705,221,553.8,691.6,832,783.6,921,1058.6,337.9,490.1,614.5,1.3382178e-05,292.97565,250,29242.52,8385.255,20163.395,331796.06,250,-7.3956566,65450.35,559.01697,0,WalkerLane,POINT (-268824.5257588717 1925120.1753636356)
86,R1262C545,1262,545,-269824.5258,1924870.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1218,250.65694,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-161.4259,-258.32532,-330.84045,1380.145,1477.0444,1549.5596,18.1,1,12.5,-3.8829398,80.164276,80.73827,79.934105,221,539.9,703.1,855.4,840,932.5,1102,351.5,499.4,640,2.043152e-05,315.9163,250,30233.467,8173.8916,21029.74,332763.53,250,-7.3497086,65595.77,707.1068,0,WalkerLane,POINT (-269824.5257588717 1924870.1753636356)
87,R1262C546,1262,546,-269574.5258,1924870.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1219,159.5096,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-160.27087,-256.80896,-329.59912,1379.6677,1476.2058,1548.996,18.1,1,12.5,0.30104315,80.16599,80.73997,79.93817,221,539.9,703.1,855.4,840,932.5,1102,351.5,499.4,640,1.7437433e-05,292.97565,0,30016.662,8276.473,20792.125,332556.75,0,-7.010517,65500.125,559.01697,0,WalkerLane,POINT (-269574.5257588717 1924870.1753636356)
88,R1262C547,1262,547,-269324.5258,1924870.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1219,159.5096,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-159.00586,-255.03235,-328.17798,1379.325,1475.3514,1548.4971,18.1,1,12.5,0.30104315,80.16732,80.74126,79.94188,221,539.9,703.1,855.4,840,932.5,1102,351.5,499.4,640,1.7437433e-05,292.97565,0,29800.377,8385.255,20554.805,332350.06,0,-7.0209894,65405.27,500,0,WalkerLane,POINT (-269324.5257588717 1924870.1753636356)
89,R1262C548,1262,548,-269074.5258,1924870.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1220,159.5096,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-157.51416,-253.19238,-326.61475,1378.8333,1474.5115,1547.9338,18.1,1,12.5,0.30104315,80.168274,80.74214,79.94523,220,539.9,703.1,855.4,840,932.5,1102,351.5,499.4,640,1.7437433e-05,292.97565,250,29584.625,8500,20317.787,332143.4,250,-7.381074,65311.21,559.01697,0,WalkerLane,POINT (-269074.5257588717 1924870.1753636356)
90,R1262C549,1262,549,-268824.5258,1924870.1753636356,1,4.2313857,4.395926,2.820684,2.750057,4.134896,1220,159.5096,1146.4,790.5,978.2,767.3,493.4,541.9,1685.3,1361.9,1058.4,-156.89551,-252.2716,-325.8629,1378.7146,1474.0907,1547.682,18.1,1,12.5,0.30104315,80.16883,80.74262,79.94822,221,539.9,703.1,855.4,840,932.5,1102,351.5,499.4,640,1.7437433e-05,292.97565,353.5534,29369.414,8609.588,20081.086,331936.84,353.5534,-7.477577,65217.95,707.1068,0,WalkerLane,POINT (-268824.5257588717 1924870.1753636356)
101,R1411C775,1411,775,-212324.5258,1887620.1753636356,1,4.123486,4.3490534,2.661144,2.7528718,4.060751,1157,53.715824,1089.6,820.6,716.7,643.4,594.6,441.8,1500.5,1475.7,1376.1,-264.62634,-310.3595,-332.00842,1422.5824,1468.3156,1489.9645,33.4,12.6,16.5,-2.101718,84.13512,85.78715,84.62591,220,2497.3,1426.2,1456.4,2740.4,1985.2,1651.2,1186.7,920.1,909.5,5.310975e-06,-72.10783,16017.568,57554.32,10822.431,750,312570,750,-7.7886295,16220.876,500,0,WalkerLane,POINT (-212324.5257588717 1887620.1753636356)
103,R1412C775,1412,775,-212324.5258,1887370.1753636356,1,4.123486,4.3490534,2.661144,2.7528718,4.060751,1157,53.715824,1089.6,820.6,716.7,643.4,594.6,441.8,1500.5,1475.7,1376.1,-265.3219,-311.0647,-332.23608,1423.278,1469.0208,1490.1921,33.4,12.6,16.5,-2.101718,84.16741,85.82397,84.6389,220,2497.3,1426.2,1456.4,2740.4,1985.2,1651.2,1186.7,920.1,909.5,5.310975e-06,-72.10783,15878.444,57348.168,11070.795,750,312749.2,750,-7.786295,15974.151,559.01697,0,WalkerLane,POINT (-212324.5257588717 1887370.1753636356)
104,R1412C776,1412,776,-212074.5258,1887370.1753636356,1,4.123486,4.3490534,2.661144,2.7528718,4.060751,1157,53.715824,1089.6,820.6,716.7,643.4,594.6,441.8,1500.5,1475.7,1376.1,-264.78577,-310.87366,-331.61243,1422.7418,1468.8297,1489.5685,32.6,12.3,16.1,-2.101718,84.15099,85.8069,84.623436,220,2497.3,1426.2,1456.4,2740.4,1985.2,1651.2,1186.7,920.1,909.5,5.310975e-06,-72.10783,15670.434,57490.215,11045.361,500,312575,500,-7.6475844,15933.2295,353.5534,0,WalkerLane,POINT (-212074.5257588717 1887370.1753636356)
106,R1413C775,1413,775,-212324.5258,1887120.1753636356,1,4.123486,4.3490534,2.661144,2.7528718,4.060751,1157,45.32672,1089.6,820.6,716.7,643.4,594.6,441.8,1500.5,1475.7,1376.1,-266.45776,-312.04114,-332.83203,1424.4138,1469.9972,1490.7881,33.4,12.6,16.5,-3.274189,84.199394,85.86029,84.65144,220,2497.3,1426.2,1456.4,2740.4,1985.2,1651.2,1186.7,920.1,909.5,5.310975e-06,-96.238815,15742.062,57142.367,11319.231,790.5694,312928.5,790.5694,-7.8000135,15727.523,707.1068,0,WalkerLane,POINT (-212324.5257588717 1887120.1753636356)
107,R1413C776,1413,776,-212074.5258,1887120.1753636356,1,4.123486,4.3490534,2.661144,2.7528718,4.060751,1157,45.32672,1089.6,820.6,716.7,643.4,594.6,441.8,1500.5,1475.7,1376.1,-265.9043,-311.8452,-332.20435,1423.8604,1469.8013,1490.1604,32.6,12.3,16.1,-3.274189,84.18304,85.8433,84.63588,220,2497.3,1426.2,1456.4,2740.4,1985.2,1651.2,1186.7,920.1,909.5,5.310975e-06,-96.238815,15532.225,57284.926,11294.357,559.01697,312754.4,559.01697,-7.6818256,15685.999,559.01697,0,WalkerLane,POINT (-212074.5257588717 1887120.1753636356)
108,R1413C777,1413,777,-211824.5258,1887120.1753636356,1,4.0183206,4.3490534,2.661144,2.7528718,4.060751,1156,45.32672,1089.6,820.6,716.7,643.4,594.6,441.8,1500.5,1475.7,1376.1,-265.0121,-311.2992,-331.46484,1422.9681,1469.2552,1489.4209,32.6,12.3,16.1,-3.274189,84.16697,85.82653,84.620544,219,2497.3,1426.2,1456.4,2740.4,1985.2,1651.2,1186.7,920.1,909.5,5.310975e-06,-96.238815,15323.593,57428.215,11274.973,353.5534,312580.38,353.5534,-7.5255127,15648.339,500,0,WalkerLane,POINT (-211824.5257588717 1887120.1753636356)
219,R1521C493,1521,493,-282824.5258,1860120.1753636356,1,4.880835,4.244483,3.6161444,2.5306737,4.144499,1487,509.6725,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-255.34045,-295.344,-199.8739,1744.143,1784.1465,1688.6764,26.3,0.7,18,-22.828539,80.69602,81.81606,79.91874,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.6712864e-05,144.50583,28689.066,40438.996,8951.257,21578.346,382708.94,8951.257,-8.7236,38049.098,707.1068,0,WalkerLane,POINT (-282824.5257588717 1860120.1753636356)
220,R1521C494,1521,494,-282574.5258,1860120.1753636356,1,4.880835,4.244483,3.6161444,2.5306737,4.144499,1487,565.30414,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-255.81323,-295.79785,-200.72461,1743.99,1783.9746,1688.9014,26.6,1.3,18,-24.280746,80.75499,81.8793,79.97698,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.1006481e-05,199.2523,28445.123,40227.477,9100.138,21332.193,382520.66,9100.138,-8.726585,37801.043,559.01697,0,WalkerLane,POINT (-282574.5257588717 1860120.1753636356)
221,R1521C495,1521,495,-282324.5258,1860120.1753636356,1,4.880835,4.244483,3.6161444,2.5306737,4.144499,1487,565.30414,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-256.03394,-295.82104,-201.25977,1744.3982,1784.1853,1689.624,26.6,1.3,18,-24.280746,80.813515,81.942055,80.03482,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.1006481e-05,199.2523,28201.285,40016.402,9253.378,21086.133,382332.47,9253.378,-8.729607,37553.01,500,0,WalkerLane,POINT (-282324.5257588717 1860120.1753636356)
222,R1521C496,1521,496,-282074.5258,1860120.1753636356,1,4.880835,4.244483,3.6161444,2.5306737,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-255.73071,-295.47888,-201.71118,1744.0919,1783.8401,1690.0724,26.6,1.3,18,-24.280746,80.87159,82.00432,80.09225,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.1006481e-05,199.2523,27957.557,39805.777,9410.765,20840.166,382144.38,9410.765,-8.732655,37305.004,559.01697,0,WalkerLane,POINT (-282074.5257588717 1860120.1753636356)
223,R1521C497,1521,497,-281824.5258,1860120.1753636356,1,4.880835,4.244483,3.6161444,2.5306737,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-255.49829,-295.20618,-202.23218,1743.7849,1783.4928,1690.5188,26.6,1.3,18,-24.280746,80.92922,82.066086,80.14926,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.1006481e-05,199.2523,27713.941,39595.613,9572.095,20594.295,381956.3,9572.095,-8.735773,37057.023,707.1068,0,WalkerLane,POINT (-281824.5257588717 1860120.1753636356)
226,R1522C493,1522,493,-282824.5258,1859870.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,509.6725,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-257.22754,-296.927,-200.4961,1745.7227,1785.4221,1688.9912,26.3,0.7,18,-22.828539,80.67982,81.79995,79.90112,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.1689661e-05,144.50583,28635.643,40306.637,8750,21623.193,382873.44,8750,-8.713949,38081.836,559.01697,0,WalkerLane,POINT (-282824.5257588717 1859870.1753636356)
227,R1522C494,1522,494,-282574.5258,1859870.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-256.49268,-296.1576,-200.52063,1745.4181,1785.083,1689.446,26.6,1.3,18,-24.280746,80.738815,81.86323,79.959404,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,28391.24,40094.418,8902.247,21377.559,382685.25,8902.247,-8.717294,37833.99,353.5534,0,WalkerLane,POINT (-282574.5257588717 1859870.1753636356)
228,R1522C495,1522,495,-282324.5258,1859870.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-256.72766,-296.35657,-201.51343,1745.113,1784.742,1689.8988,26.6,1.3,18,-24.280746,80.79738,81.926025,80.01727,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,28146.936,39882.64,9058.836,21132.025,382497.12,9058.836,-8.720677,37586.168,250,0,WalkerLane,POINT (-282324.5257588717 1859870.1753636356)
229,R1522C496,1522,496,-282074.5258,1859870.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-256.8888,-296.32397,-201.99304,1745.5228,1784.958,1690.6271,26.6,1.3,18,-24.280746,80.8555,81.988335,80.07473,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,27902.732,39671.305,9219.545,20886.598,382309.1,9219.545,-8.724123,37338.38,353.5534,0,WalkerLane,POINT (-282074.5257588717 1859870.1753636356)
230,R1522C497,1522,497,-281824.5258,1859870.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-256.4674,-295.86523,-202.32812,1745.2172,1784.615,1691.0779,26.6,1.3,18,-24.280746,80.91317,82.05014,80.13178,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,27658.633,39460.42,9384.162,20641.281,382121.12,9384.162,-8.727598,37090.617,559.01697,0,WalkerLane,POINT (-281824.5257588717 1859870.1753636356)
234,R1523C493,1523,493,-282824.5258,1859620.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,509.6725,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-257.49463,-297.03333,-200.32043,1746.4363,1785.975,1689.2621,26.3,0.7,18,-22.828539,80.663345,81.783554,79.88327,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.1689661e-05,144.50583,28584.305,40175.4,8551.315,21670.832,383038.03,8551.315,-8.7041855,38116.195,500,0,WalkerLane,POINT (-282824.5257588717 1859620.1753636356)
235,R1523C494,1523,494,-282574.5258,1859620.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-257.91992,-297.2666,-201.06592,1746.8468,1786.1935,1689.9928,26.6,1.3,18,-24.280746,80.72239,81.84688,79.941574,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,28339.46,39962.48,8707.037,21425.744,382849.9,8707.037,-8.70797,37868.566,250,0,WalkerLane,POINT (-282574.5257588717 1859620.1753636356)
236,R1523C495,1523,495,-282324.5258,1859620.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-257.724,-297.05432,-201.25061,1746.6951,1786.0254,1690.2217,26.6,1.3,18,-24.280746,80.78098,81.90971,79.99948,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,28094.705,39750,8867.074,21180.77,382661.9,8867.074,-8.71178,37620.97,0,0,WalkerLane,POINT (-282324.5257588717 1859620.1753636356)
237,R1523C496,1523,496,-282074.5258,1859620.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-258.33264,-297.47278,-202.18164,1747.1064,1786.2466,1690.9554,26.6,1.3,18,-24.280746,80.83914,81.97206,80.05697,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,27850.045,39537.957,9031.196,20935.914,382473.94,9031.196,-8.715598,37373.402,250,0,WalkerLane,POINT (-282074.5257588717 1859620.1753636356)
238,R1523C497,1523,497,-281824.5258,1859620.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-257.86475,-296.9712,-202.47412,1746.8024,1785.9088,1691.4117,26.6,1.3,18,-24.280746,80.89684,82.03391,80.11406,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,27605.48,39326.36,9199.185,20691.182,382286.06,9199.185,-8.719433,37125.867,500,0,WalkerLane,POINT (-281824.5257588717 1859620.1753636356)
242,R1524C493,1524,493,-282824.5258,1859370.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,509.6725,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-259.18933,-298.42224,-200.74817,1748.015,1787.2479,1689.5739,26.7,0.3,18.8,-22.828539,80.64663,81.766884,79.86518,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.1689661e-05,144.50583,28535.066,40045.285,8355.388,21721.246,383202.72,8355.388,-8.694387,38152.168,559.01697,0,WalkerLane,POINT (-282824.5257588717 1859370.1753636356)
243,R1524C494,1524,494,-282574.5258,1859370.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-259.18884,-298.23315,-201.07166,1748.4272,1787.4716,1690.31,27.4,0.9,18.9,-24.280746,80.705696,81.830246,79.92351,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,28289.795,39831.676,8514.693,21476.732,383014.7,8514.693,-8.698565,37904.77,353.5534,0,WalkerLane,POINT (-282574.5257588717 1859370.1753636356)
244,R1524C495,1524,495,-282324.5258,1859370.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-259.09314,-298.10803,-201.74097,1748.125,1787.1399,1690.7728,27.4,0.9,18.9,-24.280746,80.76433,81.89312,79.981445,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,28044.607,39618.492,8678.277,21232.346,382826.75,8678.277,-8.702826,37657.402,250,0,WalkerLane,POINT (-282324.5257588717 1859370.1753636356)
245,R1524C496,1524,496,-282074.5258,1859370.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-259.40198,-298.23035,-202.37598,1748.5381,1787.3665,1691.5121,27.4,0.9,18.9,-24.280746,80.82252,81.95551,80.03896,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,27799.506,39405.742,8845.903,20988.092,382638.88,8845.903,-8.70703,37410.07,353.5534,0,WalkerLane,POINT (-282074.5257588717 1859370.1753636356)
246,R1524C497,1524,497,-281824.5258,1859370.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1487,565.30414,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-259.03284,-297.83057,-202.77051,1748.2352,1787.033,1691.9729,27.4,0.9,18.9,-24.280746,80.880264,82.0174,80.096085,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,199.2523,27554.492,39193.43,9017.345,20743.975,382451.06,9017.345,-8.711268,37162.777,559.01697,0,WalkerLane,POINT (-281824.5257588717 1859370.1753636356)
249,R1525C493,1525,493,-282824.5258,1859120.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1488,398.55652,1655.2,2542.9,1852.6,1130.4,2438,1357.9,2590.2,2726,3232.1,-260.40332,-299.31555,-201.07764,1749.4427,1788.355,1690.1171,26.7,0.3,18.8,-21.274067,80.62965,81.74994,79.84684,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,1.1689661e-05,205.1087,28487.936,39916.32,8162.414,21774.412,383367.47,8162.414,-8.684538,38189.746,707.1068,0,WalkerLane,POINT (-282824.5257588717 1859120.1753636356)
250,R1525C494,1525,494,-282574.5258,1859120.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1488,452.8072,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-260.62048,-299.3479,-201.6228,1749.8566,1788.584,1690.8589,27.4,0.9,18.9,-22.845299,80.68875,81.81334,79.905205,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,242.44789,28242.256,39702.016,8325.413,21530.502,383179.53,8325.413,-8.689194,37942.586,559.01697,0,WalkerLane,POINT (-282574.5257588717 1859120.1753636356)
251,R1525C495,1525,495,-282324.5258,1859120.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1488,452.8072,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-260.31213,-299.01306,-202.08252,1749.5557,1788.2566,1691.326,27.4,0.9,18.9,-22.845299,80.74741,81.87625,79.963165,220,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,242.44789,27996.652,39488.133,8492.644,21286.732,382991.7,8492.644,-8.693846,37695.46,500,0,WalkerLane,POINT (-282324.5257588717 1859120.1753636356)
252,R1525C496,1525,496,-282074.5258,1859120.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1488,452.8072,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-260.7953,-299.32678,-202.51196,1750.1207,1788.6522,1691.8374,27.4,0.9,18.9,-22.845299,80.80564,81.93868,80.02071,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,242.44789,27751.127,39274.67,8663.861,21043.111,382803.88,8663.861,-8.6985035,37448.375,559.01697,0,WalkerLane,POINT (-282074.5257588717 1859120.1753636356)
253,R1525C497,1525,497,-281824.5258,1859120.1753636356,1,4.880835,4.244483,3.6161444,2.2765064,4.144499,1488,452.8072,1130.9,2316.2,1613.2,814.5,1603.1,1262.8,2432.9,2092.9,2494.3,-260.30884,-298.81323,-202.79297,1749.8196,1788.324,1692.3037,27.4,0.9,18.9,-22.845299,80.86342,82.00062,80.077866,221,1940.7,2050.8,2585.8,2326.4,2264.8,3175.5,1151.8,1397.4,1837.4,6.9689922e-06,242.44789,27505.682,39061.65,8838.835,20799.639,382616.16,8838.835,-8.703131,37201.33,707.1068,0,WalkerLane,POINT (-281824.5257588717 1859120.1753636356)
268,R1626C668,1626,668,-239074.5258,1833870.1753636356,1,4.691252,4.2624235,3.449994,2.3202178,3.9588885,1366,269.6805,4530.3,5862.6,8996.1,4530.3,5975.1,9029.5,4326.3,6111.4,9249.8,-385.36133,-397.5398,-358.22693,1751.4636,1763.6421,1724.3292,48.1,3.3,32.5,-22.391953,84.93282,86.8294,84.29772,218,3344.4,2913.9,3323.8,4802.8,4917.5,4334.7,2711.3,2321.1,1686.9,2.9360144e-05,-285.34494,559.01697,1677.051,19729.42,0,370199.44,0,-5.0680895,31189.324,707.1068,0,WalkerLane,POINT (-239074.5257588717 1833870.1753636356)
269,R1626C669,1626,669,-238824.5258,1833870.1753636356,1,4.91235,4.2624235,3.449994,2.3202178,3.9588885,1362,269.6805,4530.3,5862.6,8996.1,4530.3,5975.1,9029.5,4326.3,6111.4,9249.8,-386.0244,-398.6643,-359.77087,1749.5552,1762.1951,1723.3016,48.1,3.3,32.5,-22.391953,84.96111,86.86068,84.32496,217,3344.4,2913.9,3323.8,4802.8,4917.5,4334.7,2711.3,2321.1,1686.9,2.9360144e-05,-285.34494,707.1068,1903.9432,19768.979,250,370034.22,250,-5.7933435,31242.9,559.01697,0,WalkerLane,POINT (-238824.5257588717 1833870.1753636356)
