,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,NegSite_Distance,PosSite_Distance,id,col1,geometry
1982,R2462C1062,2462,1062,-140574.5258,1624870.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2216,9.326992,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,57.87085,-89.95801,-66.60327,2165.4858,2313.3147,2289.96,63.2,53.1,8.3,-0.53834254,75.32447,75.3372,73.89149,202,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.3463337e-05,-188.02956,7754.0312,70327.805,3691.2058,250,487057.03,250,-6.8001494,500,15167.812,0,WalkerLane,POINT (-140574.5257588717 1624870.1753636356)
1993,R2463C1058,2463,1058,-141574.5258,1624620.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2229,34.542503,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,51.459717,-89.04956,-63.02368,2182.0417,2322.551,2296.5251,63.2,53.1,8.3,-2.9824896,75.183495,75.18047,73.74059,204,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.7063074e-05,-181.51361,6750,71320.14,2704.1636,353.5534,488018.44,353.5534,-6.8136253,587.67523,14221.463,0,WalkerLane,POINT (-141574.5257588717 1624620.1753636356)
1994,R2463C1059,2463,1059,-141324.5258,1624620.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2225,34.542503,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,48.110107,-94.595215,-68.648926,2179.1016,2321.807,2295.8606,63.2,53.1,8.3,-2.9824896,75.21244,75.21183,73.77118,208,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.7063074e-05,-181.51361,7000,71102.92,2915.4758,500,487814.06,500,-6.923773,353.5534,14467.637,0,WalkerLane,POINT (-141324.5257588717 1624620.1753636356)
1995,R2463C1060,2463,1060,-141074.5258,1624620.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2220,34.542503,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,52.997314,-92.09009,-66.83765,2174.4155,2319.503,2294.2505,63.2,53.1,8.3,-2.9824896,75.2414,75.24322,73.80181,207,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.7063074e-05,-181.51361,7250,70885.914,3132.491,250,487609.72,250,-6.762003,250,14713.939,0,WalkerLane,POINT (-141074.5257588717 1624620.1753636356)
1996,R2463C1061,2463,1061,-140824.5258,1624620.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2209,34.542503,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,39.345215,-108.724365,-83.89526,2169.5173,2317.587,2292.7578,63.2,53.1,8.3,-2.9824896,75.27038,75.27462,73.83248,208,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.7063074e-05,-181.51361,7500,70669.125,3354.102,0,487405.44,0,-6.4050045,353.5534,14960.364,0,WalkerLane,POINT (-140824.5257588717 1624620.1753636356)
1997,R2463C1062,2463,1062,-140574.5258,1624620.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2189,9.326992,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,49.66284,-99.64209,-75.47339,2165.9485,2315.2534,2291.0847,63.2,53.1,8.3,-0.53834254,75.29936,75.30605,73.8632,204,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.3463337e-05,-188.02956,7750,70452.555,3579.4553,0,487201.2,0,-6.3977327,587.67523,15206.906,0,WalkerLane,POINT (-140574.5257588717 1624620.1753636356)
2007,R2464C1058,2464,1058,-141574.5258,1624370.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2230,34.542503,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,51.19629,-90.0791,-63.162354,2183.2505,2324.526,2297.6091,62.3,51.7,9.8,-2.9824896,75.15829,75.14913,73.712234,218,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.7063074e-05,-181.51361,6750,71444.03,2573.9075,559.01697,488162.44,559.01697,-6.8744373,707.1068,14267.533,0,WalkerLane,POINT (-141574.5257588717 1624370.1753636356)
2008,R2464C1059,2464,1059,-141324.5258,1624370.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2228,34.542503,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,57.148438,-87.60083,-61.125244,2177.8694,2322.6187,2296.143,62.3,51.7,9.8,-2.9824896,75.18719,75.18045,73.74278,223,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.7063074e-05,-181.51361,7000,71227.19,2795.085,500,487958.12,500,-6.8681974,587.67523,14512.925,0,WalkerLane,POINT (-141324.5257588717 1624370.1753636356)
2009,R2464C1060,2464,1060,-141074.5258,1624370.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2231,34.542503,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,57.011475,-90.1875,-64.41724,2173.107,2320.306,2294.5356,62.3,51.7,9.8,-2.9824896,75.2161,75.2118,73.77337,224,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.7063074e-05,-181.51361,7250,71010.56,3020.7615,250,487753.84,250,-6.7287664,500,14758.472,0,WalkerLane,POINT (-141074.5257588717 1624370.1753636356)
2010,R2464C1061,2464,1061,-140824.5258,1624370.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2223,34.542503,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,47.81079,-101.22388,-76.139404,2168.9448,2317.9795,2292.895,62.3,51.7,9.8,-2.9824896,75.24503,75.243164,73.804,236,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.7063074e-05,-181.51361,7500,70794.16,3250,0,487549.62,0,-6.3593225,587.67523,15004.166,0,WalkerLane,POINT (-140824.5257588717 1624370.1753636356)
2011,R2464C1062,2464,1062,-140574.5258,1624370.1753636356,1,4.180615,4.235853,2.910126,2.2864652,3.984585,2214,9.326992,2372.1,4052.1,4841.2,2504.9,3491.4,3918.9,2405.6,5311.3,6697.2,59.096924,-92.20239,-67.53589,2164.7288,2316.028,2291.3616,62.3,51.7,9.8,-0.53834254,75.27397,75.27456,73.83468,204,1599.1,2500.6,2672.2,1799.6,2797.3,4244,584.8,814,884.1,1.3463337e-05,-188.02956,7750,70577.97,3482.0972,250,487345.44,250,-6.6727734,707.1068,15250,0,WalkerLane,POINT (-140574.5257588717 1624370.1753636356)
2032,R2506C1563,2506,1563,-15324.52576,1613870.1753636356,1,4.385618,4.2384863,3.6696503,2.2226732,3.9509964,1520,608.5146,673.5,1397.7,10092,601.9,1137.8,7554.8,767.9,1510.6,9764.1,-98.5426,-111.78577,-115.115845,1634.5143,1647.7574,1651.0875,16.8,-0.7,11.5,-14.423403,81.17882,84.726265,84.096436,185,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0817105e-05,-117.37086,45524.72,15656.469,1000,18481.41,389668.53,1000,-8.6064415,707.1068,32761.45,0,WalkerLane,POINT (-15324.525758871692 1613870.1753636356)
2033,R2506C1564,2506,1564,-15074.52576,1613870.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9509964,1522,608.5146,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-91.04321,-104.645874,-108.104614,1633.617,1647.2196,1650.6783,15.6,-0.8,10.9,-14.423403,81.1667,84.718994,84.089485,183,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0817105e-05,-117.37086,45681.645,15892.215,1000,18384.775,389429.22,1000,-8.607287,587.67523,32870.96,0,WalkerLane,POINT (-15074.525758871692 1613870.1753636356)
2034,R2506C1565,2506,1565,-14824.52576,1613870.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1512,608.5146,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-89.29065,-103.32971,-107.25415,1632.7694,1646.8085,1650.7329,15.6,-0.8,10.9,-14.423403,81.15448,84.711586,84.08239,183,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0817105e-05,-117.37086,45839.395,16128.392,750,18291.049,389189.94,750,-8.516397,500,32982.004,0,WalkerLane,POINT (-14824.525758871692 1613870.1753636356)
2035,R2506C1566,2506,1566,-14574.52576,1613870.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1493,640.8614,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-130.8103,-145.31213,-149.58997,1631.621,1646.1228,1650.4006,15.6,-0.8,10.9,-15.6971245,81.14216,84.70403,84.07515,188,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0585227e-05,-129.67047,45997.96,16364.978,500,18200.275,388950.66,500,-8.387943,587.67523,33094.562,0,WalkerLane,POINT (-14574.525758871692 1613870.1753636356)
2036,R2506C1567,2506,1567,-14324.52576,1613870.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1480,640.8614,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-141.62683,-156.4768,-161.21167,1630.9086,1645.7585,1650.4934,15.6,-0.8,10.9,-15.6971245,81.129745,84.69635,84.067764,190,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0585227e-05,-129.67047,46157.34,16601.957,250,18112.496,388711.4,250,-8.167755,707.1068,33208.62,0,WalkerLane,POINT (-14324.525758871692 1613870.1753636356)
2039,R2507C1563,2507,1563,-15324.52576,1613620.1753636356,1,4.385618,4.2384863,3.6696503,2.2226732,3.9509964,1527,608.5146,673.5,1397.7,10092,601.9,1137.8,7554.8,767.9,1510.6,9764.1,-91.31299,-104.568726,-107.45068,1634.072,1647.3278,1650.2097,16.8,-0.7,11.5,-14.423403,81.15153,84.70673,84.06891,192,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0817105e-05,-117.37086,45330.04,15742.062,1250,18711.627,389740.94,1250,-8.678551,587.67523,32986.74,0,WalkerLane,POINT (-15324.525758871692 1613620.1753636356)
2040,R2507C1564,2507,1564,-15074.52576,1613620.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9509964,1510,608.5146,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-116.13135,-129.98572,-133.2345,1632.716,1646.5703,1649.8191,15.6,-0.8,10.9,-14.423403,81.139465,84.69952,84.062035,201,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0817105e-05,-117.37086,45487.637,15976.545,1000,18616.19,389501.7,1000,-8.60824,353.5534,33095.504,0,WalkerLane,POINT (-15074.525758871692 1613620.1753636356)
2041,R2507C1565,2507,1565,-14824.52576,1613620.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1510,608.5146,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-120.43201,-134.69861,-138.41357,1631.9025,1646.1691,1649.884,15.6,-0.8,10.9,-14.423403,81.127304,84.69217,84.055016,194,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0817105e-05,-117.37086,45646.06,16211.493,750,18523.633,389262.44,750,-8.517364,250,33205.797,0,WalkerLane,POINT (-14824.525758871692 1613620.1753636356)
2042,R2507C1566,2507,1566,-14574.52576,1613620.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1488,640.8614,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-143.15942,-157.89136,-161.96313,1630.7467,1645.4786,1649.5504,15.6,-0.8,10.9,-15.6971245,81.115036,84.68468,84.04785,193,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0585227e-05,-129.67047,45805.293,16446.885,500,18434.004,389023.22,500,-8.388933,353.5534,33317.6,0,WalkerLane,POINT (-14574.525758871692 1613620.1753636356)
2043,R2507C1567,2507,1567,-14324.52576,1613620.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1476,640.8614,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-147.30457,-162.38672,-166.91809,1630.0283,1645.1105,1649.6418,15.6,-0.8,10.9,-15.6971245,81.10268,84.677055,84.040535,210,911.8,828.7,946.1,1287.2,2357,2532.3,679.7,714.9,458,1.0585227e-05,-129.67047,45965.34,16682.701,250,18347.344,388784,250,-8.1687565,587.67523,33430.9,0,WalkerLane,POINT (-14324.525758871692 1613620.1753636356)
2047,R2508C1563,2508,1563,-15324.52576,1613370.1753636356,1,4.385618,4.2384863,3.6696503,2.2226732,3.9509964,1523,608.5146,673.5,1397.7,10092,601.9,1137.8,7554.8,767.9,1510.6,9764.1,-89.65491,-103.159424,-105.82922,1633.1771,1646.6816,1649.3514,16.8,-0.7,11.5,-14.423403,81.12424,84.68711,84.04139,179,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0817105e-05,-117.37086,45135.906,15831.141,1274.7549,18942.348,389813.5,1274.7549,-8.685532,500,33212.383,0,WalkerLane,POINT (-15324.525758871692 1613370.1753636356)
2048,R2508C1564,2508,1564,-15074.52576,1613370.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9509964,1507,608.5146,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-115.16797,-129.27576,-132.3158,1631.8113,1645.9191,1648.9591,15.6,-0.8,10.9,-14.423403,81.11223,84.679955,84.034584,195,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0817105e-05,-117.37086,45294.176,16064.324,1030.7764,18848.076,389574.28,1030.7764,-8.618607,250,33320.414,0,WalkerLane,POINT (-15074.525758871692 1613370.1753636356)
2049,R2508C1565,2508,1565,-14824.52576,1613370.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1500,608.5146,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-128.02087,-142.33948,-145.61462,1631.3959,1645.7145,1648.9896,15.6,-0.8,10.9,-14.423403,81.10012,84.67266,84.02764,198,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0817105e-05,-117.37086,45453.273,16298.006,790.5694,18658.107,389335.1,790.5694,-8.534395,0,33429.965,0,WalkerLane,POINT (-14824.525758871692 1613370.1753636356)
2050,R2508C1566,2508,1566,-14574.52576,1613370.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1489,640.8614,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-137.00085,-151.67212,-155.41028,1630.6703,1645.3416,1649.0797,15.6,-0.8,10.9,-15.6971245,81.08791,84.66524,84.020546,198,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0585227e-05,-129.67047,45613.184,16532.166,559.01697,18454.336,389095.9,559.01697,-8.4243965,250,33541.02,0,WalkerLane,POINT (-14574.525758871692 1613370.1753636356)
2051,R2508C1567,2508,1567,-14324.52576,1613370.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1473,640.8614,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-150.00427,-165.14343,-169.24182,1629.5071,1644.6462,1648.7446,15.6,-0.8,10.9,-15.6971245,81.075615,84.65767,84.01331,211,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0585227e-05,-129.67047,45773.902,16766.783,353.5534,18251.713,388856.75,353.5534,-8.27809,500,33653.566,0,WalkerLane,POINT (-14324.525758871692 1613370.1753636356)
2055,R2509C1563,2509,1563,-15324.52576,1613120.1753636356,1,4.385618,4.2384863,3.6696503,2.2226732,3.9509964,1527,492.0507,673.5,1397.7,10092,601.9,1137.8,7554.8,767.9,1510.6,9764.1,-61.550293,-75.06482,-77.28467,1632.7402,1646.2548,1648.4746,16.8,-0.7,11.5,-13.512606,81.09694,84.6674,84.01386,169,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0817105e-05,-110.98582,44942.324,15923.6455,1346.2913,18929.145,389886.2,1346.2913,-8.702763,587.67523,33438.375,0,WalkerLane,POINT (-15324.525758871692 1613120.1753636356)
2056,R2509C1564,2509,1564,-15074.52576,1613120.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9509964,1500,492.0507,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-109.522095,-123.517456,-126.21521,1631.8175,1645.8129,1648.5106,15.6,-0.8,10.9,-13.512606,81.08499,84.6603,84.00713,188,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0817105e-05,-110.98582,45101.273,16155.494,1118.0339,18721.645,389647.03,1118.0339,-8.643883,353.5534,33545.68,0,WalkerLane,POINT (-15074.525758871692 1613120.1753636356)
2057,R2509C1565,2509,1565,-14824.52576,1613120.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1488,492.0507,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-134.94019,-149.48718,-152.55408,1630.5264,1645.0734,1648.1403,15.6,-0.8,10.9,-13.512606,81.07294,84.65307,84.00026,200,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0817105e-05,-110.98582,45261.047,16387.877,901.3878,18515.197,389407.88,901.3878,-8.575376,250,33654.496,0,WalkerLane,POINT (-14824.525758871692 1613120.1753636356)
2058,R2509C1566,2509,1566,-14574.52576,1613120.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1482,537.24243,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-143.21082,-158.11255,-161.64526,1629.7948,1644.6965,1648.2292,15.6,-0.8,10.9,-15.303982,81.06079,84.645706,83.99324,202,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0585227e-05,-128.55283,45421.637,16620.77,707.1068,18309.834,389168.75,707.1068,-8.498342,353.5534,33764.812,0,WalkerLane,POINT (-14574.525758871692 1613120.1753636356)
2059,R2509C1567,2509,1567,-14324.52576,1613120.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1468,537.24243,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-151.82556,-167.19775,-171.09412,1628.6241,1643.9963,1647.8927,15.6,-0.8,10.9,-15.303982,81.048546,84.6382,83.98608,208,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0585227e-05,-128.55283,45583.027,16854.154,559.01697,18105.594,388929.62,559.01697,-8.423737,587.67523,33876.613,0,WalkerLane,POINT (-14324.525758871692 1613120.1753636356)
2062,R2510C1563,2510,1563,-15324.52576,1612870.1753636356,1,4.385618,4.2384863,3.6696503,2.2226732,3.9509964,1521,492.0507,673.5,1397.7,10092,601.9,1137.8,7554.8,767.9,1510.6,9764.1,-91.54724,-105.31238,-107.32129,1631.8417,1645.6068,1647.6157,16.8,-0.7,11.5,-13.512606,81.06965,84.6476,83.986336,180,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0307609e-05,-110.98582,44749.3,16019.52,1457.7379,18791.621,389959.06,1457.7379,-8.727106,707.1068,33664.707,0,WalkerLane,POINT (-15324.525758871692 1612870.1753636356)
2063,R2510C1564,2510,1564,-15074.52576,1612870.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9509964,1501,492.0507,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-104.854126,-119.103516,-121.59338,1630.9113,1645.1606,1647.6505,15.6,-0.8,10.9,-13.512606,81.057755,84.640564,83.97968,193,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0307609e-05,-110.98582,44908.938,16250,1250,18582.586,389719.94,1250,-8.678535,587.67523,33771.29,0,WalkerLane,POINT (-15074.525758871692 1612870.1753636356)
2064,R2510C1565,2510,1565,-14824.52576,1612870.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1486,492.0507,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-137.88513,-152.66138,-155.52136,1629.654,1644.4303,1647.2903,15.6,-0.8,10.9,-13.512606,81.04576,84.63339,83.97288,201,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0307609e-05,-110.98582,45069.39,16481.049,1060.6602,18374.574,389480.8,1060.6602,-8.626261,500,33879.383,0,WalkerLane,POINT (-14824.525758871692 1612870.1753636356)
2065,R2510C1566,2510,1566,-14574.52576,1612870.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1475,537.24243,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-149.25049,-164.38367,-167.71216,1628.9164,1644.0496,1647.378,15.6,-0.8,10.9,-15.303982,81.03367,84.62608,83.965935,202,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0238067e-05,-128.55283,45230.66,16712.645,901.3878,18167.623,389241.72,901.3878,-8.574721,587.67523,33988.97,0,WalkerLane,POINT (-14574.525758871692 1612870.1753636356)
2066,R2510C1567,2510,1567,-14324.52576,1612870.1753636356,1,4.385618,4.2384863,3.600084,2.3571491,3.9457858,1464,537.24243,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-153.82507,-169.25293,-172.71436,1628.1069,1643.5348,1646.9962,15.6,-0.8,10.9,-15.303982,81.02148,84.61864,83.95885,209,1155.7,954.2,975.2,1474,2556.8,2832.6,737,752.9,470.3,1.0238067e-05,-128.55283,45392.73,16944.764,790.5694,17961.766,389002.66,790.5694,-8.533086,707.1068,34100.035,0,WalkerLane,POINT (-14324.525758871692 1612870.1753636356)
2081,R2522C1570,2522,1570,-13574.52576,1609870.1753636356,1,4.328502,4.237192,3.4858892,2.3571491,3.9457858,1434,394.9125,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-180.5929,-198.70032,-200.52136,1616.7928,1634.9003,1636.7213,16.4,-0.6,11.5,-14.221198,80.66176,84.35612,83.61263,223,1098,1062.8,1025.2,2563.9,3431.2,3092.4,754.1,778.5,479.7,4.5805195e-06,-106.12161,43672.79,18915.932,3508.9172,15765.865,389174.94,3508.9172,-8.997845,707.1068,37124.79,0,WalkerLane,POINT (-13574.525758871692 1609870.1753636356)
2082,R2522C1571,2522,1571,-13324.52576,1609870.1753636356,1,4.328502,4.237192,3.4858892,2.3571491,3.9457858,1438,394.9125,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-179.30957,-197.91382,-200.15039,1615.5095,1634.1138,1636.3503,16.4,-0.6,11.5,-14.221198,80.64984,84.34884,83.605835,224,1098,1062.8,1025.2,2563.9,3431.2,3092.4,754.1,778.5,479.7,4.5805195e-06,-106.12161,43846.324,19134.393,3500,15544.292,388936.44,3500,-8.9972515,587.67523,37233.22,0,WalkerLane,POINT (-13324.525758871692 1609870.1753636356)
2083,R2522C1572,2522,1572,-13074.52576,1609870.1753636356,1,4.328502,4.237192,3.4858892,2.3571491,3.9457858,1440,394.9125,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-175.6134,-194.60925,-197.3291,1614.7264,1633.7223,1636.4421,15.4,-0.7,10.7,-14.221198,80.63783,84.34142,83.5989,226,1098,1062.8,1025.2,2563.9,3431.2,3092.4,754.1,778.5,479.7,4.5805195e-06,-106.12161,44020.59,19353.617,3288.2366,15323.593,388698,3288.2366,-8.97743,500,37343.004,0,WalkerLane,POINT (-13074.525758871692 1609870.1753636356)
2084,R2522C1573,2522,1573,-12824.52576,1609870.1753636356,1,4.328502,4.237192,3.4858892,2.3571491,3.9457858,1443,394.9125,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-169.33044,-188.70923,-191.83728,1613.6073,1632.9861,1636.1141,15.4,-0.7,10.7,-14.221198,80.625725,84.333885,83.59183,230,1098,1062.8,1025.2,2563.9,3431.2,3092.4,754.1,778.5,479.7,4.5805195e-06,-106.12161,44195.59,19573.58,3041.3813,15103.808,388459.53,3041.3813,-8.952623,587.67523,37454.137,0,WalkerLane,POINT (-12824.525758871692 1609870.1753636356)
2085,R2522C1574,2522,1574,-12574.52576,1609870.1753636356,1,4.328502,4.237192,3.4858892,2.3571491,3.9457858,1452,374.65808,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-166.93066,-186.42493,-189.78845,1613.3326,1632.8269,1636.1904,15.4,-0.7,10.7,-14.123176,80.61353,84.32621,83.58462,231,1098,1062.8,1025.2,2563.9,3431.2,3092.4,754.1,778.5,479.7,2.3324292e-06,-112.07202,44371.3,19794.254,2795.085,14884.976,388221.1,2795.085,-8.925806,707.1068,37566.61,0,WalkerLane,POINT (-12574.525758871692 1609870.1753636356)
2088,R2523C1570,2523,1570,-13574.52576,1609620.1753636356,1,4.328502,4.237192,3.4858892,2.3571491,3.9457858,1435,394.9125,1066.7,2148.8,11056.4,1025.8,2189.9,9934.1,1208.3,2246.7,10869.9,-179.59717,-197.91248,-199.59644,1615.7971,1634.1124,1635.7964,16.4,-0.6,11.5,-14.221198,80.634926,84.33561,83.58565,224,1098,1062.8,1025.2,2563.9,3431.2,3092.4,754.1,778.5,479.7,4.5805195e-06,-106.12161,43492.816,19039.434,3758.324,15652.476,389250,3758.324,-9.018896,587.67523,37350.535,0,WalkerLane,POINT (-13574.525758871692 1609620.1753636356)
